,Date,AMB_TEMP,WIND_DIREC,WIND_SPEED,RAINFALL,RH,PM2.5,PM10
661,2015012813,16,112,0,0,69,5,0
662,2015012814,16,102,0,0,70,13,0
663,2015012815,16,110,0,0,72,10,43
664,2015012816,16,116,0,0,74,11,48
665,2015012817,16,122,0,0,74,5,35
666,2015012818,16,116,0,0,75,5,26
667,2015012819,16,113,0,0,75,4,16
668,2015012820,16,108,0,0,76,10,20
669,2015012821,16,120,0,0,75,8,15
670,2015012822,16,115,0,0,76,11,12
671,2015012823,16,117,3,0,75,6,4
672,2015012900,16,118,0,0,76,5,4
673,2015012901,16,114,0,0,75,0,0
674,2015012902,16,120,0,0,75,2,0
675,2015012903,16,342,0,0,75,4,0
676,2015012904,16,132,0,0,76,5,0
677,2015012905,16,142,0,0,80,2,6
678,2015012906,16,331,0,0,79,3,6
679,2015012907,17,107,0,0,77,8,13
680,2015012908,18,293,1,0,75,12,6
681,2015012909,19,111,0,0,71,11,21
682,2015012910,20,91,0,0,68,10,24
683,2015012911,21,73,3,0,67,7,36
684,2015012912,22,74,0,0,66,8,31
685,2015012913,22,81,0,0,64,0,0
686,2015012914,22,90,0,0,63,3,33
687,2015012915,21,102,0,0,68,4,31
688,2015012916,21,105,0,0,69,4,37
689,2015012917,20,95,0,0,72,11,42
690,2015012918,20,111,0,0,73,9,30
691,2015012919,20,296,0,0,75,12,23
692,2015012920,19,297,0,0,78,13,32
693,2015012921,18,278,0,0,80,11,32
694,2015012922,18,294,0,0,81,16,33
695,2015012923,18,149,0,0,83,10,26
696,2015013000,18,218,0,0,85,14,32
697,2015013001,17,275,0,0,86,6,28
698,2015013002,17,176,0,0,85,9,22
699,2015013003,18,192,0,0,81,9,8
700,2015013004,18,50,0,0,77,11,0
701,2015013005,18,76,0,0,74,11,6
702,2015013006,18,100,0,0,71,8,7
703,2015013007,18,77,0,0,70,5,23
704,2015013008,18,349,2,0,69,0,25
705,2015013009,18,335,0,0,68,4,29
706,2015013010,18,13,0,0,67,2,27
707,2015013011,18,109,0,0,67,8,18
708,2015013012,17,125,2,0,67,2,19
709,2015013013,17,114,0,0,66,7,9
710,2015013014,17,75,0,0,66,6,9
711,2015013015,17,93,0,0,67,7,10
712,2015013016,17,184,0,0,67,1,11
713,2015013017,16,43,2,0,66,0,11
714,2015013018,16,20,0,0,67,0,5
715,2015013019,15,96,2,0,67,4,11
716,2015013020,15,71,0,0,67,4,22
717,2015013021,15,64,0,0,68,4,22
718,2015013022,15,97,0,0,68,4,11
719,2015013023,15,100,0,0,69,2,0
720,2015013100,15,95,0,0,69,7,0
721,2015013101,15,68,0,0,69,6,6
722,2015013102,15,78,0,0,69,7,16
723,2015013103,15,63,0,0,69,7,24
724,2015013104,14,84,0,0,69,6,21
725,2015013105,14,74,0,0,70,9,22
726,2015013106,14,53,0,0,70,9,20
727,2015013107,14,96,0,0,70,8,26
728,2015013108,15,77,0,0,70,14,25
729,2015013109,15,102,0,0,70,11,24
730,2015013110,15,91,0,0,69,20,22
731,2015013111,16,102,0,0,68,16,19
732,2015013112,16,102,0,0,69,18,18
733,2015013113,16,93,0,0,67,14,10
734,2015013114,15,117,0,0,69,14,26
735,2015013115,15,106,0,0,70,13,21
736,2015013116,15,99,0,0,71,10,36
737,2015013117,15,116,0,0,69,14,25
738,2015013118,15,105,0,0,70,15,28
739,2015013119,15,104,3,0,70,16,21
740,2015013120,15,93,0,0,71,13,19
741,2015013121,15,94,0,0,73,15,17
742,2015013122,15,109,0,0,73,12,21
743,2015013123,15,115,0,0,72,10,17
744,2015020100,15,141,0,0,71,10,23
745,2015020101,15,104,0,0,72,6,17
746,2015020102,15,102,0,0,72,3,12
747,2015020103,15,122,0,0,72,3,6
748,2015020104,15,115,3,0,73,5,0
749,2015020105,15,124,0,0,72,5,0
750,2015020106,15,106,0,0,71,3,0
751,2015020107,15,117,0,0,71,3,6
752,2015020108,16,113,0,0,69,11,18
753,2015020109,17,103,0,0,65,6,35
754,2015020110,17,100,0,0,63,14,43
755,2015020111,17,100,0,0,63,10,41
756,2015020112,17,103,0,0,64,18,41
757,2015020113,17,87,0,0,64,9,32
758,2015020114,17,110,0,0,65,9,22
759,2015020115,17,112,4,0,67,2,10
760,2015020116,17,120,0,0,69,6,15
761,2015020117,16,111,0,0,70,9,27
762,2015020118,16,126,0,0,72,12,36
763,2015020119,16,113,0,0,72,8,49
764,2015020120,16,115,0,0,71,8,56
765,2015020121,16,112,0,0,70,7,53
766,2015020122,16,110,0,0,71,11,45
767,2015020123,17,111,0,0,70,5,32
768,2015020200,17,106,0,0,70,5,40
769,2015020201,17,109,2,0,70,6,27
770,2015020202,17,112,0,0,70,7,21
771,2015020203,17,108,0,0,70,8,5
772,2015020204,17,116,0,0,71,11,6
773,2015020205,17,110,0,0,70,14,12
774,2015020206,18,110,0,0,70,11,9
775,2015020207,18,108,0,0,72,11,13
776,2015020208,18,104,0,0,73,11,12
777,2015020209,19,107,0,0,69,12,12
778,2015020210,20,102,0,0,66,11,15
779,2015020211,21,82,0,0,62,6,24
780,2015020212,20,86,3,0,64,10,38
781,2015020213,20,96,0,0,63,9,47
782,2015020214,20,84,0,0,65,19,49
783,2015020215,19,95,0,0,68,11,48
784,2015020216,19,104,0,0,70,11,38
785,2015020217,18,116,0,0,73,8,30
786,2015020218,18,114,0,0,75,9,17
787,2015020219,18,119,0,0,76,10,8
788,2015020220,18,108,0,0,75,5,10
789,2015020221,18,118,3,0,76,5,11
790,2015020222,18,111,0,0,77,8,11
791,2015020223,18,147,2,0,77,8,2
792,2015020300,18,106,0,0,79,9,0
793,2015020301,18,112,0,0,78,5,0
794,2015020302,18,310,0,0,79,3,0
795,2015020303,18,345,0,0,79,5,4
796,2015020304,17,296,0,0,82,4,5
797,2015020305,17,227,0,0,86,8,5
798,2015020306,16,103,1,0,90,2,5
799,2015020307,16,151,0,0,90,7,5
800,2015020308,17,134,0,0,89,11,16
801,2015020309,17,217,0,0,88,20,27
802,2015020310,18,254,0,0,86,31,0
803,2015020311,18,246,0,0,84,0,23
804,2015020312,18,276,0,0,86,30,9
805,2015020313,18,238,0,0,84,13,9
806,2015020314,18,136,0,0,83,5,0
807,2015020315,18,122,0,0,79,6,18
808,2015020316,18,123,2,0,77,9,24
809,2015020317,18,289,0,0,79,3,24
810,2015020318,17,109,0,0,79,2,6
811,2015020319,17,307,1,0,81,2,4
812,2015020320,17,308,0,0,83,1,4
813,2015020321,17,243,0,0,83,5,4
814,2015020322,16,248,0,0,85,3,5
815,2015020323,16,260,0,0,86,7,10
816,2015020400,15,185,0,0,88,0,11
817,2015020401,15,268,0,0,87,5,10
818,2015020402,15,238,0,0,88,5,6
819,2015020403,15,252,0,0,88,8,4
820,2015020404,15,209,1,0,88,2,0
821,2015020405,15,159,1,0,87,3,0
822,2015020406,15,184,0,0,86,4,2
823,2015020407,15,149,0,0,85,9,7
824,2015020408,15,298,0,0,85,18,22
825,2015020409,16,314,1,0,86,16,35
826,2015020410,16,39,0,0,82,20,49
827,2015020411,17,98,0,0,73,7,34
828,2015020412,17,117,0,0,70,12,19
829,2015020413,16,108,0,0,70,9,0
830,2015020414,16,117,0,0,69,14,4
831,2015020415,16,88,0,0,69,11,8
832,2015020416,15,150,0,0,69,11,13
833,2015020417,15,112,0,0,70,6,14
834,2015020418,15,183,0,0,70,11,17
835,2015020419,15,183,0,0,72,10,17
836,2015020420,15,105,0,0,74,17,23
837,2015020421,15,84,0,0,71,11,24
838,2015020422,15,227,0,0,70,21,24
839,2015020423,15,77,0,0,70,18,28
840,2015020500,14,264,0,0,74,25,28
841,2015020501,13,235,0,0,79,20,23
842,2015020502,12,260,0,0,79,21,17
843,2015020503,12,178,0,0,80,21,23
844,2015020504,12,201,0,0,77,22,30
845,2015020505,12,197,0,0,77,20,28
846,2015020506,12,201,0,0,75,27,30
847,2015020507,12,132,0,0,72,38,43
848,2015020508,12,109,0,0,73,63,75
849,2015020509,12,178,1,0,66,78,112
850,2015020510,12,44,0,0,65,89,141
851,2015020511,12,341,0,0,64,86,151
852,2015020512,12,82,0,0,61,88,141
853,2015020513,12,348,0,0,59,77,133
854,2015020514,12,240,1,0,60,76,123
855,2015020515,12,35,0,0,59,73,111
856,2015020516,12,76,0,0,58,79,108
857,2015020517,12,127,1,0,58,89,110
858,2015020518,12,84,0,0,59,83,118
859,2015020519,12,101,0,0,56,80,106
860,2015020520,12,84,0,0,56,69,100
861,2015020521,12,98,0,0,58,64,79
862,2015020522,12,90,0,0,56,52,81
863,2015020523,12,85,0,0,57,38,64
864,2015020600,12,86,0,0,58,28,71
865,2015020601,12,88,0,0,56,24,58
866,2015020602,12,111,0,0,58,20,52
867,2015020603,12,137,0,0,58,22,39
868,2015020604,12,137,0,0,66,17,35
869,2015020605,11,138,0,0,73,20,34
870,2015020606,11,123,0,0,79,18,32
871,2015020607,12,154,0,0,77,18,22
872,2015020608,12,134,0,0,76,12,18
873,2015020609,12,128,0,0,73,12,22
874,2015020610,12,129,0,0,75,13,32
875,2015020611,12,135,0,0,76,11,30
876,2015020612,13,129,0,0,74,14,26
877,2015020613,13,119,2,0,76,11,17
878,2015020614,13,112,2,0,77,19,20
879,2015020615,13,123,0,0,76,11,15
880,2015020616,13,112,0,0,75,13,24
881,2015020617,13,130,0,0,76,3,21
882,2015020618,13,130,0,0,77,11,27
883,2015020619,14,137,0,0,76,12,26
884,2015020620,14,135,0,0,78,16,36
885,2015020621,14,122,0,0,78,7,36
886,2015020622,14,141,0,0,78,10,38
887,2015020623,14,148,0,0,80,5,31
888,2015020700,15,142,0,0,80,7,26
889,2015020701,15,141,1,0,81,6,22
890,2015020702,14,320,0,0,82,15,22
891,2015020703,14,338,0,0,84,14,31
892,2015020704,14,183,0,0,85,13,25
893,2015020705,13,206,0,0,86,9,20
894,2015020706,13,350,0,0,87,10,15
895,2015020707,13,205,0,0,86,14,11
896,2015020708,15,311,0,0,82,19,12
897,2015020709,16,208,0,0,78,23,26
898,2015020710,18,291,0,0,74,25,46
899,2015020711,20,224,0,0,68,23,55
900,2015020712,21,172,0,0,62,22,47
901,2015020713,21,231,0,0,57,20,40
902,2015020714,22,288,0,0,55,21,33
903,2015020715,21,302,0,0,66,19,24
904,2015020716,20,268,2,0,67,16,13
905,2015020717,20,221,0,0,69,15,12
906,2015020718,19,239,0,0,74,16,23
907,2015020719,19,176,0,0,77,20,40
908,2015020720,18,58,0,0,72,15,51
909,2015020721,18,151,1,0,71,14,60
910,2015020722,18,102,0,0,72,9,57
911,2015020723,17,90,1,0,72,11,58
912,2015020800,17,293,0,0,76,10,42
913,2015020801,16,249,0,0,82,14,26
914,2015020802,15,238,1,0,84,13,15
915,2015020803,15,13,0,0,74,15,12
916,2015020804,15,196,0,0,78,16,12
917,2015020805,13,73,0,0,79,20,4
918,2015020806,14,116,2,0,70,22,6
919,2015020807,14,340,0,0,65,26,16
920,2015020808,14,175,2,0,61,26,32
921,2015020809,14,184,0,0,57,33,49
922,2015020810,14,81,0,0,57,40,65
923,2015020811,14,146,0,0,55,53,76
924,2015020812,14,62,0,0,53,57,78
925,2015020813,14,88,0,0,56,58,93
926,2015020814,14,113,0,0,57,66,112
927,2015020815,14,96,2,0,59,70,128
928,2015020816,13,75,0,0,64,71,122
929,2015020817,13,102,0,0,62,57,101
930,2015020818,12,75,0,0,57,49,78
931,2015020819,12,101,0,0,54,36,62
932,2015020820,12,104,0,0,52,21,61
933,2015020821,12,95,0,0,52,13,71
934,2015020822,12,103,0,0,54,11,68
935,2015020823,12,99,0,0,53,13,64
936,2015020900,12,109,3,0,51,9,54
937,2015020901,12,61,0,0,52,6,60
938,2015020902,12,75,0,0,56,5,65
939,2015020903,11,93,0,0,60,4,54
940,2015020904,11,121,0,0,63,5,34
941,2015020905,10,99,0,0,66,3,34
942,2015020906,11,133,0,0,64,5,32
943,2015020907,11,116,0,0,64,6,40
944,2015020908,11,127,0,0,66,10,18
945,2015020909,11,58,0,0,66,14,25
946,2015020910,11,25,0,0,65,13,21
947,2015020911,12,90,0,0,61,7,22
948,2015020912,12,45,0,0,60,8,10
949,2015020913,12,65,1,0,61,5,7
950,2015020914,12,104,0,0,64,9,11
951,2015020915,12,82,0,0,64,14,31
952,2015020916,12,48,0,0,63,20,45
953,2015020917,12,123,0,0,61,25,54
954,2015020918,12,85,0,0,62,16,48
955,2015020919,12,100,0,0,61,15,41
956,2015020920,12,113,0,0,59,12,32
957,2015020921,12,146,0,0,63,15,26
958,2015020922,12,105,0,0,63,10,19
959,2015020923,13,110,0,0,59,2,10
960,2015021000,13,93,1,0,60,1,6
961,2015021001,13,142,0,0,64,1,10
962,2015021002,12,118,2,0,66,2,19
963,2015021003,12,119,0,0,66,2,27
964,2015021004,12,123,0,0,65,8,29
965,2015021005,13,140,0,0,63,12,37
966,2015021006,13,291,1,0,65,10,39
967,2015021007,13,301,1,0,67,8,47
968,2015021008,14,98,0,0,62,8,51
969,2015021009,14,80,0,0,59,7,43
970,2015021010,15,81,0,0,57,8,32
971,2015021011,15,95,3,0,56,4,20
972,2015021012,16,93,0,0,55,7,16
973,2015021013,16,102,0,0,55,6,17
974,2015021014,15,112,3,0,56,2,14
975,2015021015,15,100,2,0,57,7,32
976,2015021016,15,140,0,0,58,11,31
977,2015021017,15,120,0,0,60,17,32
978,2015021018,15,124,0,0,62,13,15
979,2015021019,15,141,0,0,64,9,19
980,2015021020,14,111,0,0,66,8,13
981,2015021021,14,114,0,0,66,10,27
982,2015021022,14,115,0,0,67,11,26
983,2015021023,14,147,0,0,69,14,29
984,2015021100,14,149,0,0,70,9,11
985,2015021101,13,230,0,0,76,9,9
986,2015021102,12,351,0,0,79,3,12
987,2015021103,12,309,0,0,80,7,25
988,2015021104,12,0,0,0,81,8,32
989,2015021105,12,126,0,0,80,14,35
990,2015021106,13,341,0,0,80,11,32
991,2015021107,13,216,0,0,81,12,30
992,2015021108,14,249,0,0,77,0,0
993,2015021109,16,242,0,0,67,11,26
994,2015021110,18,221,0,0,56,20,36
995,2015021111,19,303,3,0,54,27,42
996,2015021112,19,299,0,0,56,28,49
997,2015021113,20,302,0,0,54,35,45
998,2015021114,19,302,0,0,57,0,0
999,2015021115,18,301,0,0,65,29,51
1000,2015021116,17,268,0,0,66,31,39
1001,2015021117,17,292,0,0,70,14,40
1002,2015021118,16,279,0,0,74,25,31
1003,2015021119,16,242,0,0,75,18,50
1004,2015021120,16,126,0,0,75,21,41
1005,2015021121,15,218,0,0,72,12,34
1006,2015021122,15,95,0,0,72,20,25
1007,2015021123,15,164,0,0,72,23,26
1008,2015021200,15,118,1,0,73,24,31
1009,2015021201,14,109,0,0,74,24,34
1010,2015021202,14,125,0,0,72,27,28
1011,2015021203,14,260,2,0,76,33,32
1012,2015021204,14,276,1,0,81,29,40
1013,2015021205,14,332,0,0,76,37,55
1014,2015021206,14,269,0,0,72,39,62
1015,2015021207,14,82,0,0,68,48,57
1016,2015021208,16,265,0,0,58,48,78
1017,2015021209,18,299,0,0,49,46,81
1018,2015021210,19,296,0,0,46,48,87
1019,2015021211,19,299,0,0,41,40,73
1020,2015021212,20,303,0,0,34,39,79
1021,2015021213,19,315,0,0,36,32,79
1022,2015021214,19,316,0,0,33,34,93
1023,2015021215,19,56,0,0,31,38,103
1024,2015021216,18,98,0,0,33,35,125
1025,2015021217,17,39,0,0,37,31,121
1026,2015021218,16,112,0,0,40,28,110
1027,2015021219,15,136,0,0,44,33,95
1028,2015021220,14,117,0,0,48,38,88
1029,2015021221,14,112,0,0,49,39,93
1030,2015021222,14,117,0,0,50,42,103
1031,2015021223,14,112,0,0,52,36,104
1032,2015021300,14,141,0,0,52,34,96
1033,2015021301,13,150,0,0,59,28,79
1034,2015021302,13,125,0,0,60,29,60
1035,2015021303,12,114,0,0,61,28,54
1036,2015021304,12,145,0,0,62,33,56
1037,2015021305,12,140,0,0,62,26,61
1038,2015021306,14,106,2,0,56,25,72
1039,2015021307,16,109,0,0,49,15,75
1040,2015021308,18,102,0,0,46,20,92
1041,2015021309,19,112,0,0,44,19,97
1042,2015021310,20,124,0,0,41,24,107
1043,2015021311,21,147,4,0,39,28,100
1044,2015021312,22,136,0,0,38,24,92
1045,2015021313,22,130,0,0,38,29,85
1046,2015021314,22,131,0,0,38,25,96
1047,2015021315,22,130,0,0,41,32,92
1048,2015021316,21,138,3,0,46,26,90
1049,2015021317,20,112,0,0,50,33,92
1050,2015021318,19,101,0,0,54,37,97
1051,2015021319,18,82,0,0,56,39,99
1052,2015021320,18,84,0,0,58,38,78
1053,2015021321,18,77,1,0,59,43,58
1054,2015021322,18,73,0,0,60,46,48
1055,2015021323,18,101,0,0,59,40,45
1056,2015021400,18,94,0,0,58,34,57
1057,2015021401,18,62,0,0,58,29,54
1058,2015021402,17,52,0,0,59,36,70
1059,2015021403,17,28,0,0,59,33,70
1060,2015021404,17,54,0,0,59,36,72
1061,2015021405,18,98,0,0,58,31,60
1062,2015021406,18,94,0,0,57,34,64
1063,2015021407,19,103,0,0,56,34,69
1064,2015021408,20,112,0,0,51,35,81
1065,2015021409,22,124,0,0,45,31,89
1066,2015021410,23,122,0,0,44,30,89
1067,2015021411,23,146,0,0,46,32,82
1068,2015021412,24,101,0,0,45,38,61
1069,2015021413,24,121,0,0,45,37,65
1070,2015021414,24,133,3,0,44,28,66
1071,2015021415,24,132,0,0,46,28,59
1072,2015021416,23,105,0,0,52,26,63
1073,2015021417,22,123,0,0,57,38,74
1074,2015021418,21,79,0,0,59,38,96
1075,2015021419,21,118,0,0,59,38,76
1076,2015021420,21,110,3,0,60,29,50
1077,2015021421,21,86,0,0,63,24,55
1078,2015021422,21,82,0,0,65,19,67
1079,2015021423,21,101,0,0,65,24,81
1080,2015021500,20,86,1,0,66,26,71
1081,2015021501,20,127,0,0,66,26,55
1082,2015021502,20,158,0,0,69,22,52
1083,2015021503,19,119,0,0,68,19,41
1084,2015021504,19,120,0,0,67,20,33
1085,2015021505,18,170,0,0,73,18,17
1086,2015021506,18,47,0,0,70,19,16
1087,2015021507,19,290,0,0,70,16,25
1088,2015021508,20,299,0,0,69,24,45
1089,2015021509,23,178,0,0,56,29,43
1090,2015021510,25,281,0,0,52,31,34
1091,2015021511,24,306,0,0,57,26,49
1092,2015021512,24,300,0,0,56,29,51
1093,2015021513,23,301,0,0,54,38,66
1094,2015021514,22,278,0,0,57,47,58
1095,2015021515,21,295,0,0,62,50,92
1096,2015021516,20,289,0,0,68,55,113
1097,2015021517,18,219,0,0,75,57,105
1098,2015021518,18,307,0,0,71,63,102
1099,2015021519,17,249,0,0,74,56,93
1100,2015021520,18,286,0,0,74,49,82
1101,2015021521,17,174,0,0,70,37,70
1102,2015021522,17,115,0,0,74,32,66
1103,2015021523,16,123,0,0,81,28,73
1104,2015021600,16,83,1,0,83,29,53
1105,2015021601,16,133,0,0,86,31,43
1106,2015021602,16,173,0,2,87,38,41
1107,2015021603,16,113,0,0,88,34,42
1108,2015021604,16,329,0,0,89,0,31
1109,2015021605,16,65,0,0,89,0,25
1110,2015021606,17,331,0,0,90,42,38
1111,2015021607,17,317,0,0,90,43,59
1112,2015021608,18,321,0,0,88,42,83
1113,2015021609,19,300,0,0,85,38,84
1114,2015021610,21,282,3,0,79,35,63
1115,2015021611,22,283,0,0,74,25,32
1116,2015021612,22,280,0,0,70,0,0
1117,2015021613,22,281,2,0,71,19,37
1118,2015021614,23,209,0,0,65,23,54
1119,2015021615,23,300,0,0,67,24,51
1120,2015021616,22,307,0,0,69,25,46
1121,2015021617,20,113,0,0,74,28,37
1122,2015021618,19,111,0,0,74,24,33
1123,2015021619,19,110,0,0,72,31,33
1124,2015021620,20,111,0,0,72,29,29
1125,2015021621,20,95,0,0,73,29,36
1126,2015021622,20,107,0,0,74,23,36
1127,2015021623,20,110,0,0,73,27,40
1128,2015021700,20,92,0,0,73,26,35
1129,2015021701,20,104,0,0,72,0,24
1130,2015021702,20,108,0,0,71,29,41
1131,2015021703,20,104,0,0,72,34,52
1132,2015021704,19,111,0,0,72,37,72
1133,2015021705,19,101,0,0,73,43,58
1134,2015021706,19,107,0,0,73,50,50
1135,2015021707,19,89,0,0,72,55,59
1136,2015021708,20,99,0,0,69,55,72
1137,2015021709,20,91,0,0,66,56,84
1138,2015021710,21,91,0,0,59,55,96
1139,2015021711,21,98,0,0,57,54,114
1140,2015021712,22,112,0,0,57,41,121
1141,2015021713,22,92,3,0,57,35,115
1142,2015021714,22,80,0,0,57,35,97
1143,2015021715,21,101,0,0,62,34,96
1144,2015021716,19,87,0,0,65,39,79
1145,2015021717,19,97,0,0,66,31,70
1146,2015021718,18,113,0,0,69,30,64
1147,2015021719,18,114,3,0,70,34,73
1148,2015021720,18,102,0,0,69,39,76
1149,2015021721,18,128,0,0,70,46,76
1150,2015021722,18,85,0,0,69,44,72
1151,2015021723,18,100,3,0,70,43,66
1152,2015021800,18,103,0,0,70,43,55
1153,2015021801,18,112,0,0,71,40,48
1154,2015021802,18,116,0,0,69,39,67
1155,2015021803,17,111,0,0,66,40,94
1156,2015021804,18,109,0,0,65,41,110
1157,2015021805,17,109,0,0,65,45,118
1158,2015021806,17,100,0,0,67,49,112
1159,2015021807,18,101,0,0,66,50,112
1160,2015021808,18,91,0,0,59,45,102
1161,2015021809,19,98,0,0,57,38,102
1162,2015021810,19,90,0,0,58,37,100
1163,2015021811,19,115,0,0,58,44,105
1164,2015021812,19,106,0,0,59,42,116
1165,2015021813,19,111,0,0,59,44,126
1166,2015021814,18,102,0,0,60,36,122
1167,2015021815,18,101,0,0,61,33,86
1168,2015021816,18,108,0,0,62,30,64
1169,2015021817,17,99,0,0,64,30,49
1170,2015021818,17,102,0,0,64,29,47
1171,2015021819,17,107,0,0,63,29,60
1172,2015021820,17,106,0,0,63,28,59
1173,2015021821,17,106,0,0,66,29,74
1174,2015021822,17,113,0,0,66,27,63
1175,2015021823,17,104,0,0,64,28,83
1176,2015021900,17,114,0,0,63,30,98
1177,2015021901,17,100,0,0,63,28,116
1178,2015021902,17,107,0,0,63,29,120
1179,2015021903,17,113,0,0,63,29,116
1180,2015021904,16,115,0,0,65,39,111
1181,2015021905,16,109,0,0,65,42,109
1182,2015021906,16,110,0,0,66,47,108
1183,2015021907,16,103,0,0,65,43,96
1184,2015021908,16,101,3,0,63,38,81
1185,2015021909,17,104,0,0,61,26,63
1186,2015021910,17,99,0,0,61,20,53
1187,2015021911,17,100,0,0,60,16,45
1188,2015021912,18,98,0,0,60,22,45
1189,2015021913,17,102,0,0,59,24,57
1190,2015021914,18,93,0,0,58,26,59
1191,2015021915,17,100,0,0,61,24,53
1192,2015021916,17,96,4,0,61,20,51
1193,2015021917,17,106,0,0,64,18,55
1194,2015021918,17,109,0,0,66,15,67
1195,2015021919,17,108,0,0,67,18,61
1196,2015021920,17,103,0,0,67,20,50
1197,2015021921,17,111,0,0,68,18,43
1198,2015021922,17,92,0,0,69,15,29
1199,2015021923,17,82,0,0,69,11,31
1200,2015022000,17,77,0,0,69,9,31
1201,2015022001,17,75,0,0,68,7,52
1202,2015022002,17,93,0,0,68,11,55
1203,2015022003,18,87,0,0,67,16,59
1204,2015022004,18,104,0,0,66,18,50
1205,2015022005,18,68,0,0,66,15,40
1206,2015022006,18,85,0,0,66,11,30
1207,2015022007,19,88,0,0,65,12,27
1208,2015022008,20,83,0,0,62,8,20
1209,2015022009,21,112,0,0,58,7,11
1210,2015022010,22,106,0,0,54,10,4
1211,2015022011,24,115,0,0,50,10,5
1212,2015022012,25,302,0,0,47,21,5
1213,2015022013,22,312,0,0,63,23,37
1214,2015022014,19,308,0,0,75,27,50
1215,2015022015,18,287,0,0,75,25,51
1216,2015022016,19,243,0,0,72,20,25
1217,2015022017,19,106,1,0,67,21,15
1218,2015022018,19,129,0,0,68,19,18
1219,2015022019,19,41,0,0,69,23,16
1220,2015022020,18,266,0,0,73,27,18
1221,2015022021,18,226,0,0,78,32,29
1222,2015022022,17,146,0,0,81,34,52
1223,2015022023,18,228,0,0,79,37,80
1224,2015022100,17,207,0,0,82,35,93
1225,2015022101,17,108,0,0,81,38,71
1226,2015022102,17,120,1,0,80,29,37
1227,2015022103,17,116,0,0,80,20,9
1228,2015022104,17,308,1,0,81,14,3
1229,2015022105,17,339,0,0,83,27,17
1230,2015022106,17,342,0,0,82,31,30
1231,2015022107,18,124,0,0,79,30,33
1232,2015022108,19,200,0,0,72,24,37
1233,2015022109,21,95,0,0,66,26,31
1234,2015022110,23,134,0,0,58,30,32
1235,2015022111,24,186,0,0,52,26,30
1236,2015022112,26,319,0,0,48,22,40
1237,2015022113,27,309,0,0,46,20,54
1238,2015022114,26,314,0,0,49,24,67
1239,2015022115,25,303,0,0,51,23,78
1240,2015022116,24,296,0,0,57,25,86
1241,2015022117,22,288,2,0,66,26,79
1242,2015022118,21,233,0,0,69,36,69
1243,2015022119,20,244,0,0,73,35,55
1244,2015022120,20,290,0,0,74,41,42
1245,2015022121,20,152,0,0,81,39,41
1246,2015022122,19,130,0,0,84,0,41
1247,2015022123,19,316,0,0,84,45,46
1248,2015022200,19,185,0,0,86,0,45
1249,2015022201,19,179,0,0,84,47,54
1250,2015022202,19,184,0,0,84,47,64
1251,2015022203,19,308,0,0,85,34,71
1252,2015022204,19,260,0,0,86,38,81
1253,2015022205,19,236,0,0,86,38,90
1254,2015022206,19,206,0,0,86,44,96
1255,2015022207,18,240,1,0,87,30,69
1256,2015022208,18,201,0,0,87,24,39
1257,2015022209,18,281,1,0,86,14,10
1258,2015022210,19,279,0,0,82,11,9
1259,2015022211,20,198,0,0,78,12,10
1260,2015022212,21,183,0,0,74,22,32
1261,2015022213,21,129,0,0,73,20,35
1262,2015022214,22,314,0,0,73,17,44
1263,2015022215,21,282,0,0,77,14,47
1264,2015022216,20,258,0,0,79,16,55
1265,2015022217,20,249,0,0,79,20,57
1266,2015022218,20,109,0,0,80,15,47
1267,2015022219,20,112,0,0,78,19,37
1268,2015022220,21,104,0,0,77,14,31
1269,2015022221,20,104,0,0,78,21,28
1270,2015022222,20,141,0,0,77,17,27
1271,2015022223,20,113,0,0,78,16,26
1272,2015022300,20,103,0,0,79,10,22
1273,2015022301,20,102,0,0,78,7,27
1274,2015022302,20,112,0,0,78,11,24
1275,2015022303,20,132,2,0,78,6,23
1276,2015022304,20,303,0,0,79,7,21
1277,2015022305,19,98,0,0,84,7,19
1278,2015022306,18,310,1,0,85,11,18
1279,2015022307,19,290,0,0,85,18,21
1280,2015022308,20,285,0,0,82,17,30
1281,2015022309,20,300,0,0,80,16,38
1282,2015022310,21,306,3,0,79,19,37
1283,2015022311,20,278,2,0,80,22,38
1284,2015022312,20,246,2,0,80,25,45
1285,2015022313,19,276,0,0,81,24,50
1286,2015022314,19,250,0,0,81,17,42
1287,2015022315,19,302,0,0,81,21,29
1288,2015022316,18,290,0,0,83,18,25
1289,2015022317,18,281,0,0,87,25,41
1290,2015022318,18,226,0,0,86,23,59
1291,2015022319,18,304,0,0,86,24,60
1292,2015022320,18,141,0,0,87,20,51
1293,2015022321,18,305,0,0,88,19,36
1294,2015022322,18,205,0,0,88,17,44
1295,2015022323,18,322,0,0,88,22,51
1296,2015022400,18,275,0,0,89,25,62
1297,2015022401,18,304,0,0,89,29,60
1298,2015022402,18,288,0,0,90,26,69
1299,2015022403,17,297,0,13,90,24,72
1300,2015022404,16,192,0,0,90,21,72
